Dec,RA
-21.7980337392406,-8.080928108221952
32.63345869620941,-57.98835252674957
14.986106688217578,9.372763364416194
9.36887157239751,5.179471020952108
10.990412944373041,7.0300516348108655
-22.428449168522366,-78.63479456179776
11.917041451475779,16.820455938168593
-39.886458092799515,-4.553365400310414
7.2782762768613525,4.166685864478301
-15.045400087913666,-74.58403930518355
21.9219070124498,-25.580717911345058
3.782882600193182,-3.741884862958381
15.19143240879204,7.896144995699242
-47.42337479909007,-41.48462292488067
45.573307129586105,-42.502456791973785
-38.01772916192914,-41.493562612583695
-32.6886786099828,-5.971999807452692
-15.224326362305028,-9.825957210223685
-43.35656127790648,-44.640257514112264
-17.194076416658994,-79.62615218880404
-12.750607144089756,-80.88731367299272
44.07936348725246,-35.727001937487664
-14.235442527135561,-9.505735756024563
-4.019340504846323,-15.709065149342754
13.330606070225773,-76.09755013281581
-12.636617398491051,-9.492568291341305
-6.739248169255423,-28.675682848300543
-9.11418924753114,-12.183373319111558
-39.753827763775355,-73.72457955263717
57.67691428750547,-44.2912583404608
-19.056672521863366,-54.402318788769854
-20.23545127477481,-62.149639763759716
8.799928598757962,5.665360610310454
-20.31282402534356,-78.49167317656865
-21.726149307056048,-89.32025440837938
-18.18620197061496,-77.73032759730077
-9.76378874599105,-84.19425859802499
14.390569045737472,6.954530134385999
-38.22449839522869,-74.97519394816159
31.686389265950282,-42.161121494296935
34.18412300469903,-39.53352239101123
30.499100955767066,-41.30009239457629
-32.1312698058821,-50.60930734422881
20.259164044037085,2.642597068736195
-26.564993188752545,-43.007607557787324
-21.49756968562519,-7.857250818234402
-24.741952553372926,-53.79187408906415
28.217824804680298,-49.17293648890803
14.11296474579812,9.80787774133983
-32.714741763040905,-4.941869871580709
8.044037361402378,6.5703555543324175
12.224003767957473,16.17359909266601
35.40462180182687,-50.41929320225052
-14.741657329067072,-78.92390670248936
8.384940394151812,13.286845823268726
-17.186041055502436,-79.51448955291985
-25.66908673525097,-6.873085319477058
-21.449073409334463,-8.178818308346363
25.426681997623913,-71.56551703195656
-1.4221258565631478,15.81757398993729
-26.61929157483881,-45.09883814613885
-44.96949252189225,-4.951119021394909
27.887793585417384,-50.33360612006929
-9.98067650552386,-14.566685795998016
19.13710378515702,-6.443823342625687
-52.942045105515916,-37.930947151567096
17.307519654541483,-35.179830922478644
-12.661589367471318,-80.83979897338031
12.450093870461647,7.117381631754858
-13.86689506173879,-24.04319651997138
33.09260274932979,-45.544980573319094
-21.577580762893074,-84.33525954114573
-18.756519174720367,-79.38078988847191
14.477212115383807,11.24004823654549
15.940515026184322,8.233171914781021
-9.883199661875695,-14.283529941299356
-18.558684098796093,-82.97726984048403
14.366292458492211,2.5824487451192883
-0.3762408517926259,-21.67844494431168
46.94717482832516,-34.11772344723652
-4.000121025076219,13.80261553158973
-12.239355701009902,-80.98753429723197
-13.528063945048398,-10.232337724143633
-46.291237563542566,-53.73809029720557
-32.346613311027475,-45.07389082797453
7.811791784490287,7.327663358926514
13.201134752684164,-69.44800474236577
24.5115041327941,-67.23661683892499
14.013875812455154,9.951679227101476
-17.25129103266674,-78.76255465791004
-23.998300100876655,4.196234542559804
-44.75969997118563,-5.054100007140676
-36.983451527772615,-43.04644493585246
-18.20922246650963,-79.13072366733348
-14.866175156548067,-79.34487500156311
31.399751742357935,-30.668210242055743
-43.043083813018555,-69.91060153935584
-21.415044771921046,-11.139762966265515
-17.02640894269761,-79.10204067323153
32.69192120168561,-53.95921704983361
-26.127813655181352,-78.24376133817758
11.042411740512325,6.544441476215605
-34.25056019129636,-80.1840004853936
15.32985520699264,10.305543497303994
10.501807961273773,-25.56440323440136
9.424053145696782,-25.207833654912534
-3.7191044613468573,-28.1523194806001
-1.8958436840902673,-43.292877596085816
31.907962460506344,-64.61929466103565
-32.59707457572452,-2.314273945337535
-24.44057354037434,5.0548734593832805
35.613628503816386,-21.5687527525502
28.71993921394003,-70.64020520120276
15.023130745344101,8.589989150324165
-57.98453642693559,-87.18565464521748
-35.137247348598144,1.3890043176712377
35.067492526128255,-28.38327748818394
-14.14394207301375,-9.076374743791897
-37.52927457121329,3.9494521199259403
27.658032190590216,-11.098987107019884
31.141019240933108,-49.96627195651671
32.86891824218307,-63.130241072952394
19.695365174842124,3.3660881183608318
15.272585545417659,10.724719465316555
-4.7917763470401455,-27.833389975135987
33.31068523966866,-18.215800691002418
-16.10033009542395,14.939758362912169
-23.92503457100991,-44.77300664030352
36.02364726677387,-33.23491817441442
-6.086418233374387,-76.05426673605743
26.637602392839746,-70.55982525936298
28.748603859629313,-79.27369061118269
-45.03040973856493,-5.003291518802374
-22.360777304774704,-45.42993457874996
-44.292440299285616,-4.7493283256853704
-43.15976727307547,-4.615804028519486
-19.6050353792695,-7.626590886366658
-25.251918659571473,-44.81552908680672
-8.187186794930136,-11.572234350810662
-40.94560774681459,13.28338559930446
-23.774722642599734,-49.33602469642464
13.263749501253518,-83.6796306104858
33.57798852751573,-71.94200771459894
16.62878705867471,-83.83977132691972
-14.79240243624922,-9.505990310708246
35.6297911612898,-20.762921816706047
-13.489287660430252,-66.4474821475447
-15.675833955236918,-80.26080556234474
-13.78080310778055,-27.839973421177252
8.052960398016626,12.358539916194514
18.252694364699963,-14.799826040393949
6.387350177623301,-70.60265556463463
-38.67225500322754,-71.20737283844973
-17.839714576207403,-71.44580538029828
4.64625664824887,-0.00509273454711201
-7.723331356038884,17.857668892875193
-38.33933637413109,4.773508712373771
-38.21996172667621,-75.50147513623199
-33.39213499928915,-40.57493966224954
2.480946212604949,-50.974000569785574
12.712856973587051,9.746426896472887
36.25958272023296,-23.411428082499537
-31.45411834059304,-4.730780615431833
-13.672305016764346,-6.723778291111433
4.486659788033195,4.719924483810278
3.506106672537525,-22.73432576165134
14.092420099975964,1.4232174736289371
-22.40935231852048,-9.257706356707695
16.557201772775308,-2.726739923546315
8.929333356196029,11.037450925114886
-18.395065236115187,-77.6392177519616
-5.389132428516597,-5.045436498307568
36.40472338637508,-31.172961874207008
13.584078656896988,9.587595991584063
2.0680972559638016,4.103476700736798
35.90261029769257,-72.54719486711976
-10.088514651271787,-13.722257884477719
41.916163306748665,-26.99711657920636
36.00677470286911,-27.777978447744843
31.664988209008087,-41.92990975680536
14.929127611005363,7.181335535668671
40.72150788126738,-48.556252270657616
24.270737387010776,-9.162635799880832
-14.714624250041657,-9.751799018980634
-50.394119059636566,-77.29504599757952
-23.884459119377258,-53.00927310202879
15.480500992060218,10.052205689100797
14.544953072037174,7.762120372994295
36.488924286138314,-12.322106455396607
60.045262686624326,-50.549974889813214
7.5318731662550364,14.066270684694793
-27.88241497670624,-49.89097429968652
-22.863370179805123,-48.68659524526045
-22.674308173956476,-46.852672665959865
-10.078966918110128,-14.301825040672588
6.8291602747632085,4.803437677934403
16.08890588014971,-1.6598861478596998
1.7620922735794875,-6.3666806544012315
-33.39839672040874,13.066610673961137
-37.66430766351042,-75.02528393826672
6.173344544744033,4.978465662205291
-13.195763408604844,-29.05193550101695
15.930153377603526,0.06571790771647334
-23.33621494417733,-78.11705736895125
27.052698536651512,-74.12085032614826
18.887364963076305,-9.983947382812442
20.934342384902227,-59.11070499651045
3.149740590275342,4.37167370885138
31.532704089312357,-72.57101122923741
5.598619141793222,5.927548497196296
-26.67708180112526,-50.33978260144778
-45.6012104336851,-4.516501567372217
25.3789625094696,-78.33811343508243
24.25351946837453,-55.22607568488476
14.961894086273368,-77.49390467647302
-34.15029480288372,17.77695524552997
-43.52395811625774,-61.763655092662574
-1.366532915094699,-43.618439508355685
-13.318543678038587,-10.866297660037402
-35.84663837687844,-88.09320395762228
-5.918383377630882,17.44884971586819
17.25935257930905,10.76554419621554
8.46318515526132,18.47390933783907
-17.847227816366832,-79.34983980093418
30.55512131667204,-79.19550146333668
-21.364487329353203,-41.68887631936866
-36.15150683651244,-82.52365810138106
10.494647011257886,5.542880440153358
-8.006636370764028,-76.64801114199128
37.64263822611307,-29.653058512177157
34.0739672394075,-38.6841835711337
9.026201426185638,6.284292794837068
-44.04344612037663,-5.414319899455903
33.01687788974179,-30.62994694329467
-10.79345484125832,-30.969513491108092
26.41956384692228,-16.99499720054099
16.540463620720224,-66.8902849902564
-16.270297429949203,10.699857722877193
-3.6854105197843703,-36.26359569421583
10.133042092392682,6.994687552860183
10.383870854244982,4.967699083189071
-17.3207760518378,-71.08215593337852
10.11505823047099,6.063540667025482
-19.544923358771992,-79.42974303709437
-37.95709282876457,3.1246369725359697
-14.385737646856892,-9.348294240624691
22.08341767770366,-7.283859801424264
-23.0432250351906,-51.717069052845034
29.032308401616127,-41.72557848937254
-27.52701943103537,5.8056040505395945
15.563938820592446,-73.29062630828084
-22.914567102314912,-78.3037720362459
-29.61150443765472,-57.04463411443893
9.177152019113853,13.460886398028261
-7.07919439814033,-32.9293095649826
26.6244279479867,-75.43459075018974
-39.865625695579,-3.399821876102634
8.93487751789573,18.78081938854375
10.626953175112387,5.686303838456608
-19.883335449576418,-77.05393796932898
-26.83151746218816,-43.626339408021046
-21.094919766271488,-11.395975622379536
46.48310453699524,-25.813403292208008
-7.4128704276963555,-6.3758744834821135
-35.30855148170728,11.97334119200297
-12.89036947282214,-9.42751410499562
-21.105036977509112,-81.20822368411919
-24.71968838783852,-85.05005756953109
-23.698484178191315,-57.857100084380775
-44.270398073665305,-5.742953820988038
35.87203098406452,-30.076517468467063
-12.564769316335337,-12.428593947823833
0.6666622731118528,-22.827514722276177
-13.460085457690202,-9.913418915417054
-33.05367383512342,12.468593795374133
47.418170957327554,-26.00740548646241
16.683166575279017,-1.7447856085093392
-11.804101294508316,-84.80881838754223
0.6055198517486927,-7.625604792507587
15.753405803248512,-0.0028000363826392594
-48.50257951527941,-32.81511539586813
33.70821240228903,-58.8781675884013
-38.42426000943298,-74.33026368054163
33.496690657710325,-33.301315570068525
-36.857244696808365,3.5160027764725976
-11.007519540593512,-29.579832359768304
-26.733012666767124,-48.88695820407812
-31.18794082400041,9.304627799967664
-11.548090620763984,-86.10386683013571
32.600206491452525,-63.23463597639222
13.264521692404541,-68.68848313318135
31.79642500330605,-44.42790776434443
-19.110379724242136,-18.3644818834828
-19.663127721763583,16.105161815334107
-17.164503116911987,-79.61726257101384
-20.262888336338722,-85.32617218374922
-21.66289938171981,-78.48736880919007
-12.590884744423263,-13.626242258497369
-2.3011604414510813,-85.7281007687221
-9.688122774133024,-15.747369691717864
31.55874871018541,-48.91050356456566
-41.82574550793195,-84.8683688603937
27.45533182691071,-49.57681863253105
7.03564171203405,14.348861900096752
-35.92658408330013,-4.064044289793439
-17.38580558217368,-78.9049019655232
-18.15922248175647,12.137175682121661
-35.294077590195755,-30.823338729828354
-9.970348574565824,-30.186711691912574
32.68946726567247,-72.60333532259554
-2.8043961566220643,-24.438779493198805
26.683292537897945,-49.130186974041386
-34.56391223770919,4.361123179426837
-13.824663966463687,-10.486506789207095
-24.505950101371624,-78.37992137796309
16.226356005666446,11.987338583783679
32.6860480548403,-63.70287775131524
12.778873850354847,-71.54992749766211
4.496411966734739,-71.94803931708543
13.448038064314376,6.342768215447317
-52.42839854791296,-32.4323690330564
3.846639342027833,-22.794529390155233
14.729766599931517,10.547819453099136
-30.93143114633558,-51.820282922214034
10.864373239175958,20.740173397480238
-17.028175039664767,-9.031116706401988
-44.33537342458828,-57.03741324714531
21.025027874159402,14.455183984940007
33.382963150823905,-38.165458162527024
9.801609957842206,5.787242753963213
-51.55428846779262,-70.34554052150531
28.438739112678512,-79.7972176929763
-44.25854723868739,-4.8454308236569625
-23.734507284923446,-48.75432523897434
32.06993140495491,-52.11726956551768
18.646655781467775,-19.476685660544693
46.47295998578044,-44.89038826584445
-19.697570311918618,-20.57638363360604
-25.630453642998777,-36.83613060070141
10.885435712703918,5.671725159525376
29.82591877164971,-8.022610203884192
-23.74229187338332,-55.98072766793797
12.962158417881035,-74.50507260826524
-21.59708978328566,-7.812343460058166
11.160680054031943,4.77352326371019
-3.5407614371488476,-5.732404367444753
8.488305333709881,4.835487590159602
-50.64475814386148,-76.3553439504818
-17.294097847965524,-78.94107736981694
-45.161960230798655,-5.414987971794757
-3.5973523068836566,15.51415197556068
36.74309723564179,-72.32749913618862
30.248615737764514,-40.992323769534416
-36.96790381418138,-88.68268632629024
39.524217629276265,-43.63345781415772
-44.2741415684753,-5.022028579286639
46.65047759429195,-26.446099170959414
-18.441993934371872,17.508408451685803
9.96512976607944,-25.59566594437103
-10.720885295245779,-11.769226224559628
-0.7229660947994834,-3.3055021988935267
-17.820194012376085,-79.21301489423281
-41.566586026981405,-4.261705265921937
-2.4760691433992905,-13.800553852471173
-17.58795324468528,-79.41826812327871
28.850320994945584,-69.55289383485666
-12.712907745877832,-79.17646812949744
28.551384960145246,-67.0010152900296
-10.837594090591347,-30.70097298121097
-40.147630138512824,-4.243760122693894
-37.738226339242985,-41.546095836264875
-55.781698311728626,-86.87045124290987
26.397033821657217,-49.939944938599474
-25.86002459270533,-44.60587714640234
11.837943708572926,16.73220775670035
3.5341797411100124,-71.28225474910175
37.12431619530026,-30.83744523801453
24.750275601375503,-7.9859917299652405
-33.2408069648916,-6.228467895594188
-30.202072199879503,-76.89888194809056
9.358998631038435,5.820306431968353
-8.147578437823967,-11.679449677220672
1.0748616739549486,15.019280658999762
8.487622403049066,6.208906284881667
-41.14279827500035,-5.637816876332696
12.798172080324452,-26.686883729527416
32.04090123568838,-42.87131149292418
18.528791600621933,-17.42715873136058
8.988587270168471,5.744005615037205
-37.72367574006972,-87.43572085133245
28.186463236173758,-47.215134786342624
-13.518807321844616,-9.292604738897717
-22.39381495994896,-78.31188933733749
7.424796514782447,-78.76057825402034
13.503970364263921,9.555795060533766
16.07094763232548,-1.303067281577058
-13.39790482702363,-10.735097706047856
-14.678609183637999,-78.34089900444302
14.616789067241598,11.25075637858979
-44.506264808928265,-5.553698229464086
-23.0636235556936,-49.038398161262826
-6.537847989581019,-11.127395124713912
-39.75874384130407,-3.9501478853211496
-52.80336377436319,-47.142911237874806
28.080775547022892,-48.28095121409866
36.95684194376687,-31.649573608530517
-29.25523753876332,-59.408528818128204
-34.79453240372089,-74.38358505538436
13.264169849087711,4.522362273237199
29.884247415708153,-76.36831350014401
2.0666807597836545,-75.23711336132712
33.79603703602525,-46.007363313956944
-18.88492523575345,-64.96453276640027
14.212225483235509,6.689474990506161
-4.164218997946578,-37.99941193999164
12.126428040299833,3.437750835006793
-17.11584544629142,8.346696132562329
25.1840609228545,-43.20042616981912
-26.2912264898905,5.677078283685308
22.13996881654896,-16.330807502132597
11.597424399495898,-77.92198658007409
4.200798241494022,-64.25171394969995
-9.997703001743696,-30.552277853561797
21.864718526758082,-57.62614150464394
10.265105803292041,5.9781288871826455
-18.37100288203322,-79.3162808679323
-23.650930742510575,-3.4957488571429174
-4.633718084853651,-7.774363189286871
-1.9545815028892277,-20.408461501922368
20.1273635733317,-6.978619560305311
14.632112373468615,2.250312471056472
35.35942594394562,-30.946120782622515
-2.7826199131037246,-40.37137566080364
-15.297714361072462,-80.90252511423293
-12.374690656304592,-83.28966928722522
35.042537140855714,-31.860207257765456
45.95436149193479,-42.61716706542483
-17.800685850669385,-5.043235782616752
5.554830695103932,13.381464217042854
19.077010227474982,-20.566403610488784
-13.436726528832091,17.743485795797664
-21.07287516957917,-39.759051279301275
10.214189767454624,6.583038869649176
-20.08787851409261,-39.92727064793158
-31.038984318577917,-2.0515078285098958
57.92182154261372,-43.66398017786343
-20.907949175937837,-17.95231582802054
11.475449559686501,6.183550668622518
9.453754669928902,5.105213256573271
32.02681004658402,-55.26964276339723
-12.53162572381158,-13.344938108250219
8.497202535677069,4.333445552412084
8.058976436103901,-69.55566311990162
15.878946173081552,7.504674206738409
12.49969527089917,-74.4849319999159
-23.924923896548172,-76.98141028559367
-34.96970267443491,-1.5286656877593439
-42.55279737241938,-4.431119166404846
14.811026909482656,9.820199567132132
-44.821533934815825,-5.65292510245848
-16.6554109976459,-79.54643820324529
-38.59574494456711,4.350364183935196
-36.18926105313447,-75.33831704786307
-12.92337255736755,-81.01921752636467
-13.542767390746526,-70.24170426295011
15.019644753049775,9.357699693869627
-3.001070709417138,-40.52676236910429
27.330337394456897,-82.81854934470816
-16.343041973229838,-12.94960415911762
3.106928380138802,-71.13687604636607
-25.411539100342868,-56.07124000816982
-24.19430688143498,-55.26208991131353
-23.02146443553359,-65.1679652494782
-14.530890464609612,-8.378442409776985
33.56995228706535,-3.036213338477973
-10.543788530457178,-29.49841259183259
-40.36252176517215,-73.93830445443014
42.19012784236126,-72.7324365546871
26.639447362327633,-51.361504187889906
-35.035173478979296,0.932478884376426
-2.367291032173436,-16.412186858020444
-36.13974122821701,-83.30097094080294
49.93379263327948,-27.806229826783998
-24.194716282563867,-53.462122432731654
27.083337518784845,-51.4956861993483
-7.919772121797908,-32.36269662510631
4.324965750287832,-25.134149905943463
31.818720922436874,-42.73411329470459
-36.2129688391662,-74.2491977946787
-0.5404166278429403,-22.30389328600918
18.22707017739083,13.825788900238516
4.33771021362121,5.693032724388751
-17.999835036404498,-79.37763453098188
32.09128874942537,-66.29030295182812
-32.90984722645676,-73.21277960601788
-8.558233906378897,-26.391580877888543
-13.794248052295558,-10.882530680881551
-10.324794354616579,-68.07520460014482
-24.92905240831087,-77.74665372941851
-27.839004274476068,-50.76623027443065
12.610822993446586,-80.32446772839057
-46.27272933179222,-42.7964492731772
10.123193029856271,5.31582804657455
23.534515459402297,-56.49630576911234
-21.275795302091545,-79.21377976294464
36.50096590711347,-31.534122759380818
-26.166230515475135,-87.91033559313733
-17.05212464839454,-80.5977075928481
2.733751236443799,-20.120141645378453
-36.536182220970716,-1.0069514661922199
-29.25211028006443,5.939425687395022
-29.314852029669186,-80.1953696842424
-42.21172742925177,-3.3793706674643404
0.9371463191533085,-49.09933242211366
31.742670672953686,-41.91724830809015
-20.695147456758768,-79.10790674804196
20.674316176258483,-24.838555739608783
-22.885599848745123,-50.740192578166024
-35.272552230315625,-5.727303896268663
13.2899752969705,-84.17320227355167
9.565699457237514,9.601350299919897
5.156815500881626,-1.665964406758056
-36.681674103205644,-74.66779434932249
-40.61694285359648,-4.1304854297904985
-14.90199907024793,-9.922976277228845
-11.383124729082454,18.145632182949317
20.71252798799028,13.748766209250068
-32.023785909647785,-76.9674268858729
-23.57388970535497,-78.1961311429123
-46.277084218281,-5.298741755449782
10.675376080282852,7.177802888748433
26.764374015675017,-75.00136300399863
21.24282458779639,-57.47372454572251
12.704988597505865,-73.66475201455646
14.953215772431395,-0.37667300417970484
-8.35245938079178,-27.3822965801566
-14.678541401250973,-9.571618575369396
34.91997276443405,-16.689118100105365
14.762196633180407,7.90931793964919
6.860098390713247,4.925414732737023
-45.83129825402259,-5.0067664349044545
-30.004539876697287,-6.084057363121485
-27.223348394890273,-87.56241287282978
-44.77082119861874,-4.644627721236789
6.383209724821109,5.677264401784661
-32.58839671090231,-52.21922537213855
-33.17801240587356,-2.0015049061080235
-8.951108343690981,-12.067292296461929
-49.10376562336191,-47.92756659627784
-36.37967504156104,4.684748842295691
-36.17540095652845,-43.79556889548505
-19.700305340547025,-79.48256293045662
15.896575315726869,-35.07390230312563
-11.065342807049799,-82.35974784867423
32.227405132970375,-57.054909019722245
-34.90233674851201,-77.64675205190788
-35.45013037679827,1.2659068873890043
-9.69277952608362,-67.67933676060439
26.449969211200475,-44.87884186031902
-12.653930109478598,-28.640943107886535
31.287858022180814,-14.321594884657424
-14.044513566695128,-5.770804270934037
-4.0416467293572556,16.05123555752873
52.91588263010886,-42.167016108139535
-41.041091608011314,-45.8119024348018
30.987275596703583,-30.642950290212248
16.231172098693694,13.66850678336192
-26.3727252771145,-49.92603097040048
9.386495381991654,10.367876981309212
-55.27605733615803,-90.93551939926907
15.983865380757779,-0.899040763948117
12.009355604686908,-72.08710236208158
32.490660313791665,-40.85607085477038
3.5250685195417772,-4.000126795772352
29.55593808219351,-73.18614728494272
-1.3379144098148377,-27.978977159603048
-14.387220317477972,-23.026934467508568
-17.5932738631557,-79.00585720425443
-13.1442553461209,-29.080004246258664
14.818547813195863,8.91543389914778
17.57672841704336,14.401795606121983
37.80407012530084,-17.183680794679667
12.11280369455001,16.68997878433427
36.416601498496604,-31.14308032886481
-19.491816224281827,-7.672469712420538
-28.625924520273404,-84.03561007374267
-22.47736503442707,-46.37586944396924
-36.29650381128383,-75.08400928379545
-17.213380538024683,7.788608873823263
27.703974853010113,-46.96497907872669
-14.041596283074812,-7.487599955051875
-7.42555452957303,-28.18876239984764
28.63428647282636,-10.144148923916822
20.827503386913712,-6.462859009833439
32.126284337034065,-41.25379489298872
-15.562787639574607,-79.34846317665986
-55.805709110532185,-92.90270019386001
30.009075976423656,-8.059327699523555
-25.08007567917585,-50.80811542205678
16.321708968525115,4.068736911617037
27.970744703531338,-10.95182485395318
-16.661712371601112,-78.94364582076334
-40.62852521923424,1.633954746378521
16.50093874954029,12.807625341671047
10.236869489154527,-79.95954330818788
32.20771668893412,-55.51920554813161
-34.93083353294895,-4.90527722344289
-0.09440388147187173,-21.348887078499683
-40.88246459091749,-1.6175939174328597
-14.982530283250918,-79.63162885399953
-38.40791609872019,-4.028120285311388
-25.98370630755025,-6.656987091438747
-35.867277745793935,-84.22345690361934
-9.454697494204243,-27.83309544259835
21.089638920588854,14.639676701769448
-27.241112406863625,-87.62863393381716
-1.0295527470637675,-10.180256509249562
-17.271186744247018,-71.04273787644232
10.7422286532267,21.40467016156733
57.742854099730295,-43.53081233463754
-22.912744030691506,-48.685476001894386
-21.415090446191797,-8.041981338003612
-9.975020402211591,-14.256609515874091
21.019651593453954,14.358305109528942
-38.25127270426153,-74.8630182950679
-10.436476016082409,-30.530164768992105
-44.72655890173544,-5.026097119744563
14.30890173521222,9.765860306339242
-14.337222695379195,-9.78928657842934
10.00150861132635,5.960384699185198
-17.088698735780874,-79.36974242039514
